	Protein1	Protein2	spearman_erythrocyte	Spearman_all	Pearson_all
1271	A0A5K1K9F3	Q8II71	0.9761904761904763	0.8972332015810277	0.9946693214066995
1272	Q8I2W3	Q8IIR7	-0.28571428571428575	0.2984189723320158	0.9295810576383685
1273	C0H5H0	O96220	-0.09523809523809526	0.44169960474308306	0.4558093316358838
1274	Q8IKW0	Q8IM24	-0.047905050476530354	0.7539525691699605	0.3272842513831754
1275	Q8I0V2	Q8IAX8	-0.7142857142857144	0.05039525691699605	0.9330857975253216
1276	Q8ILK3	Q8ILL3	0.9523809523809524	0.8804347826086957	0.9577421733598608
1277	Q7KQL5	Q8I0V4	0.7142857142857144	0.6600790513833992	0.9824006972482752
1278	Q8IJT0	Q8IM26	0.3333333333333334	0.3675889328063241	0.44346568429277583
1279	Q8IAX6	Q8IDB0	1.0	0.9555335968379446	0.9982887080792121
1280	Q7KQL5	Q8IJV6	0.4761904761904762	0.3992094861660079	0.9220678492408525
1281	P50250	Q8IIR8	0.523809523809524	0.5573122529644269	0.8878458829745768
1282	Q76NN6	Q8IM55	-0.11904761904761905	0.5365612648221344	0.8795975743053213
1283	Q8IBI3	Q8II43	0.4285714285714286	0.607707509881423	0.7808832531249473
1284	C6KT19	Q8I5H4	0.5476190476190477	0.5484189723320158	0.8756871004690858
1285	O97313	Q8I320	0.8095238095238096	0.9061264822134387	0.9627606514079753
1286	Q8IAX6	Q8IDR9	1.0	0.9328063241106721	0.9870122141046551
1287	Q8I2F2	Q8IIF0	0.2142857142857143	0.42786561264822137	0.2403113945076111
1288	O97313	Q8IIB4	0.9761904761904763	0.9397233201581027	0.9959580227171978
1289	O00806	O97249	0.9761904761904763	0.7974308300395258	0.9572171086559726
1290	Q8I487	Q9TY99	0.6666666666666669	0.6600790513833992	0.6129128906500225
1291	O97313	Q8IKW5	0.9285714285714287	0.874505928853755	0.9904230367723759
1292	Q6ZLZ9	Q8I374	-0.6428571428571429	0.018774703557312256	0.7247715297936952
1293	Q8I5C4	Q8IJT1	0.38095238095238104	0.7233201581027668	0.7276458375413554
1294	O97285	Q8IDR9	-0.19047619047619052	0.3438735177865613	0.8545938660700274
1295	Q8I608	Q8IIR9	-0.2142857142857143	0.4130434782608696	0.9853218800140844
1296	C6KT23	Q8IM10	0.7857142857142858	0.9733201581027668	0.9825656868688997
1297	C6KT19	O97313	-0.5476190476190477	0.016798418972332016	0.787203772454806
1298	Q8I463	Q8IB14	-0.6428571428571429	0.16304347826086957	0.7764878943850058
1299	Q8I0U7	Q8IDG2	0.9523809523809524	0.9288537549407114	0.9801800825963626
1300	C6KST3	Q8I5C4	0.4285714285714286	0.8122529644268776	0.8101374623769261
1301	O97313	Q8IAX6	0.9761904761904763	0.9525691699604744	0.9978243579540992
1302	A0A143ZX41	Q8IK15	0.38095238095238104	0.4189723320158103	0.04275564305900258
1303	C6KTA3	Q8I0X1	-0.023809523809523815	-0.01383399209486166	0.7439694875787103
1304	Q8IIA2	Q8IKX4	0.6190476190476191	0.7450592885375494	0.9524364921450854
1305	Q8IIA2	Q8IIU8	0.8333333333333335	0.9169960474308301	0.9888695909390324
1306	Q8I323	Q8II24	0.5714285714285715	0.8023715415019764	0.6645015185700925
1307	C0H5H0	Q8I0P6	0.07142857142857144	0.2776679841897233	0.6579471834865496
1308	O77323	Q8IDG2	0.4285714285714286	0.674901185770751	0.7658081770095457
1309	Q8I323	Q8II71	1.0	0.9466403162055337	0.9942818763415355
1310	Q8IDG3	Q8II71	0.9761904761904763	0.9436758893280633	0.9921340778040784
1311	Q8I261	Q8IJM0	1.0	0.9703557312252965	0.9960285814533338
1312	O77381	Q8ILI2	0.7619047619047621	0.8033596837944664	0.929800426285682
1313	O97227	Q8IEA6	0.9761904761904763	0.9565217391304348	0.9825080328673241
1314	Q8I5H4	Q8IJX8	0.0	0.7055335968379446	0.9618407966692906
1315	Q8I4T3	Q8IJF6	-0.07142857142857144	-0.07806324110671936	-0.0511907444711759
1316	Q8IKR1	Q8IM10	0.19047619047619052	0.7391304347826088	0.8875854499301736
1317	Q8IDZ8	Q8II43	0.8571428571428572	0.7658102766798419	0.9764059309380126
1318	C6KT18	Q8I0V2	0.5952380952380953	0.7351778656126482	0.8272122749772459
1319	Q8ID43	Q8IKC9	0.7857142857142858	0.808300395256917	0.8322649706167515
1320	Q7K6A9	Q8IJW0	0.9761904761904763	0.9278656126482213	0.995262013605593
1321	A0A144A3N9	Q8IAX5	0.880952380952381	0.8725296442687748	0.804855858537002
1322	Q8I5H4	Q8ILZ7	-0.5952380952380953	0.11660079051383401	0.896159016051862
1323	Q8IAX6	Q8II61	0.9285714285714287	0.9150197628458498	0.9953973039508849
1324	C6KST3	Q8IJA0	0.9761904761904763	0.9446640316205533	0.9889901336437401
1325	Q8I320	Q8IDR9	0.8333333333333335	0.9535573122529646	0.9825417699941661
1326	Q8IFP3	Q8IKT2	0.28571428571428575	0.2124505928853755	0.8557789996006215
1327	Q8IET7	Q8ILL2	0.9761904761904763	0.9496047430830039	0.9865171965027697
1328	C0H5H0	Q8II72	-0.7619047619047621	0.1600790513833992	0.574323700362544
1329	C6KT18	Q8IIV2	0.7380952380952381	0.8478260869565217	0.9722677058742655
1330	Q8I2X4	Q8IJW0	0.8333333333333335	0.7104743083003953	0.9926245237958338
1331	C0H4U4	Q8I3A1	-0.3333333333333334	0.023715415019762844	0.27302399682060763
1332	O97245	Q8I2I2	0.5000000000000001	0.6590909090909092	0.7888279618477778
1333	Q8IKX4	Q8ILK3	0.3333333333333334	0.5454545454545454	0.9161462568139589
1334	Q8I5H4	Q8IIM8	0.28571428571428575	0.6254940711462451	0.9664124256207767
1335	B9ZSJ2	C0H5C2	0.4047619047619048	0.07806324110671936	-0.1379253191991705
1336	Q8IDE7	Q8III6	0.6904761904761906	0.6739130434782609	0.8257061619669074
1337	P61076	Q8IEJ6	0.7380952380952381	0.633399209486166	0.9122727914160197
1338	Q8IDG2	Q8IJW0	0.9285714285714287	0.8458498023715416	0.9769884866948413
1339	C0H4A6	Q8IKM5	0.9285714285714287	0.9594861660079053	0.9931010700237748
1340	C0H5C2	Q8IJC6	0.7857142857142858	0.9515810276679842	0.9942795933399612
1341	O77381	Q8IAX5	0.9523809523809524	0.9565217391304348	0.9914660659501063
1342	Q8I0P6	Q8I320	0.6904761904761906	0.5454545454545454	0.929349754047911
1343	Q8IAX6	Q8IIU8	0.9047619047619048	0.8488142292490118	0.9919924250886516
1344	O97313	Q8I3R0	0.9523809523809524	0.9772727272727272	0.9948241951099
1345	O77396	Q8IDG2	0.9761904761904763	0.9752964426877472	0.984091285415291
1346	C6KST3	O97282	0.4285714285714286	0.8142292490118577	0.8290076240726485
1347	Q8IDB0	Q8IM10	0.9047619047619048	0.9624505928853755	0.9970883432261113
1348	Q8I0U7	Q8I261	0.9523809523809524	0.9150197628458498	0.9922468552475376
1349	C6KST3	O96153	0.9285714285714287	0.8675889328063242	0.9851575483514068
1350	C0H5H0	Q8I2X4	0.6904761904761906	0.808300395256917	0.9806787269651156
1351	Q6ZMA7	Q8IIX5	0.523809523809524	0.3942687747035573	0.1374241422681647
1352	Q8IFM0	Q8IJF6	0.8095238095238096	0.5118577075098815	0.13730269915458132
1353	Q8I5C4	Q8IAR3	0.4285714285714286	0.7203557312252966	0.7846313444454337
1354	Q8I3R0	Q8IDK7	0.6190476190476191	0.8468379446640316	0.9682987715453313
1355	A0A5K1K9F3	Q8IDG3	0.9523809523809524	0.8784584980237155	0.9779574959590172
1356	Q8IDK7	Q8IDR9	0.6666666666666669	0.8725296442687748	0.9789192484155598
1357	Q8IB24	Q8IBV7	-0.8333333333333335	0.1057312252964427	0.5119219235559288
1358	O96153	Q8IDG2	0.9285714285714287	0.9515810276679842	0.9899679956365437
1359	C0H4A6	Q8IDB0	0.9761904761904763	0.958498023715415	0.9957500118279051
1360	Q8IAX8	Q8IKM5	0.5476190476190477	0.9466403162055337	0.978949711742339
1361	Q8I463	Q8IJ34	0.880952380952381	0.9377470355731227	0.9481636027081365
1362	Q8I0P6	Q8IAX6	0.9047619047619048	0.7549407114624507	0.9919900293545286
1363	Q8IIV2	Q8IKH8	-0.9285714285714287	-0.13438735177865613	0.5350820906883267
1364	A0A144A1R5	Q8IJ34	-0.8095238095238096	-0.25889328063241107	0.4620405664857007
1365	K7NTP5	Q8IB24	0.261904761904762	0.4822134387351779	0.8697950913286225
1366	C6KTA4	Q8IDR9	0.6428571428571429	0.7569169960474308	0.9504019762581608
1367	Q8IBY4	Q8ILI2	0.7619047619047621	0.7924901185770751	0.9231966420878152
1368	O77389	Q8I546	0.261904761904762	0.6205533596837945	0.8997652479791001
1369	C0H4A6	Q8IDR9	0.9761904761904763	0.9387351778656127	0.9875193832534173
1370	O97282	Q8I2X4	0.28571428571428575	0.6689723320158103	0.6647919264684702
1371	Q8IAR6	Q8IC05	0.38095238095238104	0.6768774703557312	0.6943250468078108
1372	Q8I463	Q8IKH8	1.0	0.974308300395257	0.983384420249938
1373	C0H4C7	Q8IBI3	0.9285714285714287	0.8517786561264822	0.970962924330911
1374	Q8I2W2	Q8IEC8	-0.3571428571428572	0.47035573122529645	0.9414187338454386
1375	C6KST3	Q8I6T3	1.0	0.9535573122529646	0.9910314149718903
1376	Q8IBR6	Q8IJN9	0.8333333333333335	0.941699604743083	0.8430832133516613
1377	A0A143ZZK9	C0H5H0	-0.38095238095238104	-0.004940711462450594	0.5651021492905328
1378	A0A5K1K9E5	Q8IDR9	-0.28571428571428575	-0.5691699604743083	-0.3418718926952242
1379	Q8IAX8	Q8IDB0	0.6190476190476191	0.9436758893280633	0.9856087386667569
1380	Q8I261	Q8IJA0	0.9761904761904763	0.9298418972332017	0.9957785897615379
1381	Q8I5R7	Q8IDJ8	0.9285714285714287	0.8754940711462451	0.9745892153168711
1382	C0H5H0	Q8IJW0	0.30952380952380953	0.6037549407114625	0.9622141049354135
1383	O00806	Q8IAX8	0.4523809523809524	0.9051383399209486	0.989256725101532
1384	C0H5C2	Q8IM10	0.7380952380952381	0.9644268774703558	0.9879729290574957
1385	Q8IBS3	Q8ILP6	0.2380952380952381	0.8171936758893281	0.8366531154872128
1386	Q8I3R0	Q8IAX8	0.7142857142857144	0.8853754940711462	0.9866049491311624
1387	Q8IAX8	Q8IDR9	0.6190476190476191	0.7934782608695652	0.9612812482928856
1388	C0H5C2	Q8ILV5	-0.6666666666666669	-0.03557312252964427	0.6794012609352413
1389	O00806	Q8I0V4	0.28571428571428575	0.366600790513834	0.8437979838919929
1390	O77396	Q8I261	0.9761904761904763	0.9683794466403162	0.994489928730063
1391	Q76NN6	Q8I3Q7	0.19047619047619052	0.7974308300395258	0.9595097898574603
1392	C0H4V6	Q8II24	0.261904761904762	0.41106719367588934	0.6962864802734928
1393	C6KT18	Q8IIF0	-0.3571428571428572	0.03260869565217391	0.43147573118208415
1394	Q8ID28	Q8IKV8	0.9761904761904763	0.9654150197628459	0.9978154301743349
1395	Q8IJN7	Q8IKR1	0.023809523809523815	0.66699604743083	0.877470723395942
1396	Q8I323	Q8IKH3	0.9761904761904763	0.9278656126482213	0.9921090594731624
1397	Q8I374	Q8IJA0	-0.2380952380952381	0.5701581027667983	0.7749180457493178
1398	C6KST3	Q8II43	0.3571428571428572	0.7104743083003953	0.7717438097554824
1399	O97282	Q8IJW0	0.30952380952380953	0.4990118577075099	0.7330056368623545
1400	Q8I323	Q8IDG3	0.9761904761904763	0.9673913043478262	0.9952959788327804
1401	Q8I0P6	Q8I3R0	0.9523809523809524	0.8211462450592886	0.9858081466727552
1402	O96153	Q8I261	0.9285714285714287	0.9575098814229249	0.9980729254306289
1403	Q8I5C4	Q8IBI3	0.523809523809524	0.6758893280632412	0.8074185386580124
1404	O96220	Q8IDG2	0.4285714285714286	0.6521739130434783	0.7242568351360152
1405	Q8I2F2	Q8IIU8	0.4285714285714286	0.5632411067193676	0.15041285091845086
1406	Q8IKW5	Q8ILK3	0.8571428571428572	0.7618577075098815	0.9406135984908252
1407	Q8I669	Q8ILZ1	0.30952380952380953	0.15217391304347824	-0.017907082731599272
1408	K7NTP5	Q8ILI2	0.7142857142857144	0.6432806324110673	0.8107668726307451
1409	Q8I6T3	Q8IAR3	1.0	0.8814229249011858	0.9819769140736094
1410	O97313	Q8IAX8	0.523809523809524	0.8804347826086957	0.9832463411481728
1411	Q8IC43	Q8IKW5	0.5952380952380953	0.8527667984189724	0.8857714609522429
1412	Q8IDK7	Q8IIU8	0.6428571428571429	0.7519762845849803	0.972889310662769
1413	O97320	Q8IBV7	0.9285714285714287	0.825098814229249	0.988053986642039
1414	A0A5K1K963	Q8IC01	0.9523809523809524	0.9357707509881423	0.9230986855630072
1415	Q8I1V1	Q8IEK3	0.9047619047619048	0.8705533596837944	0.996228848360656
1416	P27362	Q8IIR8	0.09523809523809526	0.23715415019762848	0.6682510059463209
1417	Q8I431	Q8IL02	0.880952380952381	0.9496047430830039	0.9946617090339487
1418	Q8I490	Q8I4T3	-0.2380952380952381	-0.2598814229249012	-0.2504908883283511
1419	Q8ILB6	Q8ILI6	0.8095238095238096	0.8903162055335968	0.7807849993544755
1420	A0A144A3N9	O97313	0.8095238095238096	0.8171936758893281	0.8336134128790929
1421	A0A5K1K9F3	Q8IC01	0.3571428571428572	0.5138339920948617	0.7182377030287577
1422	Q8IIF0	Q8IIV2	-0.5000000000000001	0.18280632411067196	0.40963196139890634
1423	Q8IDG3	Q8IJT1	0.9523809523809524	0.9812252964426879	0.9900062631289546
1424	Q8ILL3	Q8IM10	0.9761904761904763	0.9960474308300397	0.999172478155655
1425	C0H4Y6	Q8I2X4	0.9047619047619048	0.9140316205533597	0.9733111100909991
1426	C0H4A6	Q8IIU8	0.880952380952381	0.8715415019762847	0.9907475703417062
1427	Q8I3J0	Q8ILC1	0.880952380952381	0.8537549407114625	0.975150403932277
1428	Q8I261	Q8I6T3	1.0	0.9367588932806324	0.9965194510557768
1429	O77381	Q8IJS2	-0.6904761904761906	-0.1847826086956522	0.6688923909284834
1430	Q8IAX8	Q8II61	0.6428571428571429	0.9476284584980237	0.9908732149899956
1431	Q8IAX5	Q8IJC6	0.8571428571428572	0.983201581027668	0.9990675570393681
1432	A0A5K1K9F3	Q8IIJ6	0.7142857142857144	0.700592885375494	0.9741291969844883
1433	C6KTB3	O96153	-0.14285714285714288	0.5227272727272728	0.9604321671866114
1434	Q76NN6	Q8IDN4	0.8333333333333335	0.7608695652173914	0.8599978443040996
1435	Q8IAX6	Q8IKH8	1.0	0.9822134387351777	0.996874986017426
1436	C0H5C2	Q8IET7	0.8571428571428572	0.816205533596838	0.9611244615327494
1437	Q8I2W3	Q8I608	0.5476190476190477	0.7529644268774704	0.9626893919224222
1438	C0H571	Q8I0V2	0.30952380952380953	0.39624505928853754	0.48447733050813774
1439	C6KT23	Q8IDK7	0.6428571428571429	0.7974308300395258	0.9567701249057643
1440	O77381	O97313	0.9761904761904763	0.950592885375494	0.9971589169506513
1441	C6KT19	Q8IJX3	0.1666666666666667	0.16106719367588934	0.7545929443185995
1442	O97247	Q8II61	0.7142857142857144	0.7885375494071146	0.9367131230656294
1443	Q8I280	Q8ID28	0.880952380952381	0.8359683794466403	0.967506066444341
1444	Q8IBV7	Q8IKM5	-0.9285714285714287	-0.18280632411067196	0.5382023200958541
1445	Q8II72	Q9TY99	-0.023809523809523815	0.4337944664031621	0.5775197975842921
1446	Q8I431	Q8ID28	0.023809523809523815	0.3764822134387352	0.8638831271221871
1447	Q8II43	Q8IK90	0.30952380952380953	0.7015810276679841	0.7736694033567915
1448	C6KSV8	Q8I0V2	0.9761904761904763	0.9011857707509882	0.9816035025495968
1449	C6KST5	Q8IKC9	0.3571428571428572	0.6462450592885376	0.6385941383081792
1450	Q8IDK7	Q8IIA4	0.8333333333333335	0.9209486166007905	0.9905520920685473
1451	Q7KQL5	Q8IL58	0.04761904761904763	0.23715415019762848	0.8657817629118607
1452	C0H4L1	C6KT19	-0.5952380952380953	0.1324110671936759	0.9198555541183527
1453	Q8I566	Q8IIA2	-0.6190476190476191	0.15118577075098816	0.8344541576476072
1454	C6KT18	Q8IDR9	-0.8571428571428572	-0.24703557312252966	0.5833371284794995
1455	Q8IIX5	Q9TY99	0.9761904761904763	0.7569169960474308	0.37900905729025647
1456	Q8I6T3	Q8IBI3	0.9761904761904763	0.91600790513834	0.9975910350565749
1457	Q8I5H4	Q8IL02	0.023809523809523815	0.7875494071146245	0.9628544385752975
1458	P61076	Q8I0X1	0.5952380952380953	0.66600790513834	0.8910236511843154
1459	O97313	Q8IJN7	0.8095238095238096	0.9624505928853755	0.9464363288230541
1460	B9ZSJ2	Q8IAX5	0.3333333333333334	-0.09683794466403163	-0.14166331236111343
1461	Q8I323	Q8IC01	0.4047619047619048	0.658102766798419	0.7652250492675254
1462	Q8IBV7	Q8IDR9	-0.880952380952381	-0.1383399209486166	0.5507232284610988
1463	O77323	Q8II24	0.9761904761904763	0.9466403162055337	0.9895677459407279
1464	Q8IDJ8	Q8IJC6	1.0	0.9545454545454547	0.9906121807784931
1465	Q7KQL9	Q8I3X4	0.2142857142857143	0.4911067193675889	0.9092045881042261
1466	Q8IAX5	Q8IM10	0.8333333333333335	0.9822134387351777	0.9854608456879768
1467	C6KT19	Q8I0V2	-0.6666666666666669	0.3695652173913044	0.8839172039405424
1468	A0A5K1K8V8	Q8I603	0.8095238095238096	0.8804347826086957	0.9840439540813162
1469	Q7KQL8	Q8IAM2	0.9285714285714287	0.8794466403162056	0.7924325448199501
1470	O77381	Q8I487	0.09523809523809526	0.3448616600790514	0.024050797531209055
1471	Q8I323	Q8IIJ6	0.6666666666666669	0.7924901185770751	0.9701640135956857
1472	K7NTP5	Q8I603	-0.04761904761904763	0.58300395256917	0.7875430526507912
1473	Q8I0V4	Q8IEQ1	0.9761904761904763	0.9110671936758895	0.9825018702396793
1474	Q8IJX8	Q8IM10	0.7380952380952381	0.7934782608695652	0.9715179970051321
1475	C6KTA4	Q8I5C4	0.9047619047619048	0.8942687747035574	0.9649427654103611
1476	Q8IDB0	Q8IDK7	0.6666666666666669	0.8003952569169961	0.9743341085208965
1477	C6KT19	Q8IIV2	0.5714285714285715	0.8814229249011858	0.9246374849479816
1478	Q8IB14	Q8ILK3	-0.4285714285714286	0.05928853754940712	0.7681720706619417
1479	C0H4C7	Q8II82	0.9523809523809524	0.9802371541501977	0.9930150234345717
1480	O77381	Q8IIA2	0.9523809523809524	0.7697628458498025	0.9779438201498001
1481	C6KT34	O97247	0.4285714285714286	0.6936758893280633	0.7861493012269583
1482	C0H5H0	Q8IM10	-0.07142857142857144	0.41798418972332013	0.63386905042303
1483	Q8IAR6	Q8IKP1	-0.523809523809524	0.22826086956521738	0.9280671930496652
1484	C6KT25	O97245	0.9047619047619048	0.933794466403162	0.9980268834748696
1485	Q8I4T3	Q8II72	0.023809523809523815	0.03754940711462451	-0.12324172151223989
1486	O77381	Q8ILK3	0.9523809523809524	0.7411067193675891	0.9478141021196949
1487	Q8IBI3	Q8IJW0	0.9047619047619048	0.8863636363636364	0.9800421680268985
1488	Q8I3R0	Q8IB24	0.7857142857142858	0.7608695652173914	0.9681522099088903
1489	C0H571	Q8I5J2	-0.07142857142857144	0.33300395256917	0.574621066018809
1490	Q8I431	Q8ILL3	0.9047619047619048	0.9901185770750988	0.9949548222833259
1491	Q6ZLZ9	Q8I5P5	-0.11904761904761905	0.24505928853754944	0.5667526575867067
1492	Q8IEK3	Q8IM10	-0.04761904761904763	0.26778656126482214	0.7477445704704505
1493	Q8IAX6	Q8IE10	0.9285714285714287	0.6067193675889329	0.928498892616911
1494	P27362	Q8II24	0.9761904761904763	0.958498023715415	0.9705043083133236
1495	A0A144A1R5	O00806	-0.8333333333333335	-0.13438735177865613	0.62056145824555
1496	O97313	Q8IL02	0.9285714285714287	0.9071146245059288	0.995965868082253
1497	A0A5K1K8V8	Q8I5H4	0.19047619047619052	0.4990118577075099	0.9515119352141894
1498	O97247	Q8I5C4	1.0	0.950592885375494	0.9920511342026817
1499	Q8IAX6	Q8IL75	-0.7619047619047621	-0.19071146245059292	0.6868515685273464
1500	K7NTP5	Q8I5H4	0.8571428571428572	0.9169960474308301	0.770635553417642
1501	C0H5C2	Q8IDK7	0.6904761904761906	0.8152173913043478	0.962244208414501
1502	Q8IJC6	Q8IK15	-0.3333333333333334	-0.316205533596838	-0.28477736107075274
1503	Q8IIX0	Q8IKH8	1.0	0.9713438735177865	0.9974073915824505
1504	A0A5K1K7U1	A0A5K1K9F3	1.0	0.9357707509881423	0.9972592291775491
1505	C0H5H0	Q8I2J3	0.04761904761904763	0.5859683794466404	0.6379814962626538
1506	Q8II60	Q8IJW0	0.9761904761904763	0.933794466403162	0.9987905782046316
1507	O97249	Q8ILK3	0.9761904761904763	0.8833992094861661	0.9786473046578509
1508	Q8I3M5	Q8IIV1	-0.9761904761904763	-0.06521739130434782	0.638181441590944
1509	A0A5K1K910	C6KT25	-0.023809523809523815	0.2628458498023716	0.5842648948058635
1510	Q8IAX5	Q8IET7	0.9047619047619048	0.8468379446640316	0.9647170535379557
1511	C6KTA4	O97282	0.9047619047619048	0.9219367588932808	0.9799106992927271
1512	Q8IFM0	Q8II72	0.5476190476190477	0.43774703557312256	0.08776810314165742
1513	Q8IL02	Q8ILL3	0.9761904761904763	0.9318181818181819	0.9971287715750922
1514	C0H4A6	Q8IIV1	-0.7142857142857144	-0.2845849802371542	0.5354431034051921
1515	A0A5K1K8V8	O97313	0.9523809523809524	0.8903162055335968	0.9840198636117135
1516	B9ZSJ2	C6KT19	0.7380952380952381	0.5454545454545454	0.11455840883719139
1517	K7NTP5	O97313	0.3333333333333334	0.6926877470355731	0.8412308682561616
1518	A0A5K1K7U1	Q8IJT1	1.0	0.9673913043478262	0.996651651775584
1519	Q8IJW0	Q8IKW5	0.1666666666666667	0.3626482213438736	0.7670071801039362
1520	Q8IB24	Q9TY99	0.3333333333333334	0.4911067193675889	0.5695993531568873
1521	Q8I3X4	Q8III8	0.5714285714285715	0.608695652173913	0.6970931609250264
1522	Q8IAX8	Q8IKH8	0.6190476190476191	0.9120553359683794	0.9696631349014861
1523	Q8IDR9	Q8IIK8	0.023809523809523815	0.1926877470355731	0.5738034941096074
1524	Q8IK83	Q8ILL3	0.07142857142857144	-0.41798418972332013	-0.35628110053680184
1525	O96153	Q8ID43	0.8571428571428572	0.8557312252964427	0.8797601741669984
1526	C0H5H0	Q7K6A9	0.4523809523809524	0.7440711462450592	0.9592555360136374
1527	C0H5H0	Q8IKW5	0.07142857142857144	0.3488142292490119	0.6373787029551593
1528	C0H5I7	Q8IJT1	0.19047619047619052	0.40019762845849804	0.6614358949755261
1529	O77381	Q8IKP1	-0.11904761904761905	0.7233201581027668	0.8796418891388756
1530	Q8IBN4	Q8IEK3	-0.880952380952381	0.10968379446640317	0.2155192263671392
1531	C0H5H0	Q8IIV8	0.8571428571428572	0.8399209486166009	0.9698562502155147
1532	Q8II24	Q8IKT2	0.6666666666666669	0.8695652173913043	0.7883421393114908
1533	Q8I0U7	Q8IDG3	0.9285714285714287	0.9229249011857708	0.981404704506087
1534	Q8I2X4	Q8IJN9	0.5000000000000001	0.5662055335968379	0.5217727410832682
1535	Q8I431	Q8IB24	0.7857142857142858	0.7124505928853756	0.9747220288872125
1536	O97247	O97282	1.0	0.9782608695652174	0.987978124422622
1537	Q6ZMA7	Q8IJ76	0.7142857142857144	0.7420948616600791	0.9149671309694454
1538	Q8IDR9	Q8IKM5	0.9761904761904763	0.8675889328063242	0.9782268326516139
1539	O97282	Q7K6A9	0.38095238095238104	0.6610671936758893	0.7720629337622704
1540	O97282	Q8IKW5	0.8571428571428572	0.8349802371541503	0.9888805829811911
1541	C0H4C7	Q8I3Y6	0.9523809523809524	0.8023715415019764	0.9763365430076035
1542	Q8IDG2	Q8IJN9	0.6904761904761906	0.8656126482213439	0.7267087474027498
1543	O77323	Q8IDG3	0.523809523809524	0.6432806324110673	0.7437349466227873
1544	Q8IIB4	Q8IJX8	0.6666666666666669	0.7025691699604744	0.9648001375966051
1545	B9ZSJ2	Q8I2F2	0.7380952380952381	0.06620553359683795	-0.2005287021760765
1546	Q8I3T8	Q8IKR1	0.4047619047619048	0.7618577075098815	0.8589038146066375
1547	Q8I0P6	Q8IL02	0.9285714285714287	0.9565217391304348	0.9987026589167859
1548	Q8IKH3	Q8IM66	0.9523809523809524	0.8814229249011858	0.9879676842188103
1549	C6KT23	O77381	0.9523809523809524	0.9140316205533597	0.990172294735518
1550	Q7KQL5	Q8I566	1.0	0.8863636363636364	0.9896304112965175
1551	Q8I3R0	Q8ID43	-0.261904761904762	0.12351778656126483	0.8637326957024221
1552	Q8I485	Q8IK07	0.5000000000000001	0.2598814229249012	0.8042311530745423
1553	Q8I1V1	Q8I323	0.9285714285714287	0.8833992094861661	0.9743138368923634
1554	A0A143ZX41	Q8I3T8	-0.8095238095238096	-0.5019762845849802	0.31478577571510535
1555	C6KTA4	Q8II43	0.8571428571428572	0.9130434782608695	0.9564726044075215
1556	Q8IIV2	Q8IJC6	-0.9761904761904763	-0.11462450592885376	0.6337819219071925
1557	Q8I3Y6	Q8II82	1.0	0.8715415019762847	0.9821558302785012
1558	Q8IIB4	Q8IIM8	-0.04761904761904763	0.33695652173913043	0.9190856602813824
1559	Q8I3R0	Q8IL58	0.7857142857142858	0.8666007905138341	0.9686228084422464
1560	C6KT19	K7NTP5	0.14285714285714288	0.3043478260869565	0.47319197789781
1561	O97247	Q8I6T3	0.4285714285714286	0.782608695652174	0.7657979753708484
1562	C0H4A6	Q8IE10	0.9523809523809524	0.6462450592885376	0.9447637303932771
1563	Q8I3Q7	Q8I5V6	0.2142857142857143	0.6551383399209486	0.9333520621754059
1564	Q8I252	Q8IM24	0.4790505047653036	0.5088932806324111	0.22778711558443493
1565	Q8IKM5	Q8IKW5	0.880952380952381	0.8893280632411068	0.9936718722868653
1566	Q8IDJ8	Q8IJ60	-0.07142857142857144	0.5780632411067194	0.8974274157776836
1567	Q8IIA2	Q8IL94	-0.5714285714285715	0.018774703557312256	0.7910985174640212
1568	Q8II71	Q8IJM0	1.0	0.9575098814229249	0.9923656361897351
1569	O97313	Q8ILL3	0.9047619047619048	0.9920948616600791	0.9980940599548733
1570	C0H4A6	Q8IL75	-0.7857142857142858	-0.1650197628458498	0.7148043072368706
1571	Q8I3A4	Q8IBR6	0.8333333333333335	0.8754940711462451	0.9595372403628164
1572	C0H5H0	Q8IK83	0.261904761904762	0.1492094861660079	-0.19273461079693072
1573	C0H5I7	Q8IAR3	0.2380952380952381	0.38932806324110675	0.7097226828521485
1574	O77396	Q8IDG3	0.9523809523809524	0.9664031620553359	0.9841978105309823
1575	C6KT18	Q8IFM9	0.6190476190476191	0.8290513833992096	0.9642760879290728
1576	Q7K6A9	Q8IDG2	0.9761904761904763	0.9496047430830039	0.9897338311560717
1577	O77381	Q8IK15	-0.19047619047619052	-0.14130434782608697	-0.2560526534230222
1578	Q8IB31	Q8IL02	-0.3333333333333334	-0.08893280632411067	0.6310315192672948
1579	B9ZSJ2	Q8I487	0.9523809523809524	0.11956521739130435	-0.19344775669087508
1580	O00806	Q8ILL2	0.9523809523809524	0.8409090909090908	0.9802068172065013
1581	Q8IJX3	Q8ILZ7	-0.4047619047619048	0.21739130434782608	0.9360715900285244
1582	Q8I374	Q8IFP3	-0.4285714285714286	-0.1007905138339921	0.5789911782491591
1583	P68874	Q8I6T1	0.9047619047619048	0.8386459361535181	0.8763727673418504
1584	C0H5H0	Q8IJN9	-0.19047619047619052	0.44169960474308306	0.44670305893368867
1585	C0H4C7	Q8I5B6	0.7619047619047621	0.8231225296442688	0.9816598775281231
1586	C6KTA3	Q8IJN9	-0.2142857142857143	0.5770750988142292	0.8362267314972491
